ENCODED_MCT,MCT_BSE_AR,HPSN_MCT_ZCD_NM,SURVIVAL_DAYS,DLV_SAA_RAT,M1_SME_RY_SAA_RAT,M1_SME_RY_CNT_RAT,M12_SME_RY_SAA_PCE_RT,M12_SME_BZN_SAA_PCE_RT,M12_SME_RY_ME_MCT_RAT,M12_SME_BZN_ME_MCT_RAT,M12_MAL_1020_RAT,M12_MAL_30_RAT,M12_MAL_40_RAT,M12_MAL_50_RAT,M12_MAL_60_RAT,M12_FME_1020_RAT,M12_FME_30_RAT,M12_FME_40_RAT,M12_FME_50_RAT,M12_FME_60_RAT,MCT_UE_CLN_REU_RAT,MCT_UE_CLN_NEW_RAT,RC_M1_SHC_RSD_UE_CLN_RAT,RC_M1_SHC_WP_UE_CLN_RAT,RC_M1_SHC_FLP_UE_CLN_RAT,TREND_RATIO,MCT_OPE_MS_CN_RANK,RC_M1_SAA_RANK,RC_M1_TO_UE_CT_RANK,RC_M1_UE_CUS_CN_RANK,RC_M1_AV_NP_AT_RANK,APV_CE_RAT_RANK,latitude,longitude
20E4760A74,서울특별시 성동구 용답중앙13길 14-1,백반/가정식,1600,1.6291666666666669,109.04583333333332,48.3625,15.5125,17.05,19.870833333333334,8.266666666666667,6.875583333333334,12.912554166666666,18.1747125,24.802108333333333,10.2035,2.48275,4.795779166666667,6.879454166666666,9.222891666666667,3.642333333333333,19.145,6.94875,28.7125,14.0125,57.2625,0.0,3.9583333333333335,3.083333333333333,4.083333333333333,4.0,2.0,1.0,37.5652056,127.0528321
20EEE2EE86,서울특별시 성동구 성수이로 24-1,분식,1124,0.0,3.4791666666666665,5.675,85.77083333333333,64.6375,13.366666666666667,8.320833333333333,7.874591666666667,13.263575,10.6696625,18.887158333333332,14.555216666666666,4.217075,6.982258333333333,5.647004166666666,10.154508333333334,7.74895,13.460416666666667,9.150416666666668,52.4625,10.770833333333334,36.766666666666666,0.0,4.333333333333333,5.458333333333333,5.0,4.916666666666667,5.0,1.0,37.5364697,127.0538762
20EF59F929,서울특별시 성동구 연무장5가길 25,한식-단품요리일반,1013,28.866666666666664,206.45,507.275,10.1,12.308333333333332,18.016666666666666,8.320833333333333,13.681925,10.797558333333331,3.029358333333333,2.3433125,0.7211666666666666,31.184741666666667,24.51910833333333,6.8373083333333335,5.290020833333333,1.6038333333333332,31.89208333333333,7.472916666666666,13.566666666666668,30.33333333333333,56.083333333333336,0.0,4.458333333333333,2.130434782608696,2.0,2.0,4.0,2.375,37.5435908,127.0543884
21348D6015,서울특별시 성동구 금호로 94,카페,1188,39.93333333333333,142.975,716.375,13.85,0.0,16.979166666666668,0.0,3.6798625,13.17475,13.077120833333334,8.425020833333333,2.8941166666666667,5.253470833333333,18.779416666666663,18.635379166666667,11.979145833333334,4.114216666666667,52.54583333333333,5.476666666666667,72.1125,4.491666666666666,23.391666666666666,0.0,4.208333333333333,3.0,0.0,2.0,5.0,1.875,37.5502462,127.0259504
21373CB273,서울  성동구  상원10길  16,카페,4743,0.0,109.30833333333334,31.77916666666667,16.741666666666667,27.35,13.516666666666666,8.029166666666667,10.3068625,21.535920833333336,18.122475,12.845475,5.056104166666667,4.897304166666667,10.2099125,8.552525000000001,6.075358333333334,2.4105625,21.42708333333333,7.170000000000001,26.5,18.070833333333333,55.42083333333333,0.0,2.0,3.5,3.208333333333333,3.0416666666666665,3.2916666666666665,1.7916666666666667,37.5496428,127.0493793
2143174547,서울 성동구 용답중앙13길 15-1.,카페,3689,66.97916666666667,14.6125,51.67083333333333,61.32916666666667,55.06666666666666,16.979166666666668,8.266666666666667,11.5264375,22.951508333333333,11.029133333333334,8.898645833333333,5.3736375,8.144395833333332,14.815158333333336,7.487533333333334,6.463854166666667,3.318029166666667,32.08625,7.0025,26.2625,20.84583333333333,52.90416666666667,0.0,2.333333333333333,4.916666666666667,4.0,4.0,4.875,1.0,37.5652056,127.0528321
216431492C,서울 성동구 청계천로 494.,한식-육류/고기,4124,0.0,311.2291666666667,156.66666666666666,3.7875,0.0,19.8625,0.0,9.2231375,18.809216666666668,15.725675,14.014329166666668,6.476183333333334,5.1768625,10.48245,8.724325,7.7648375,3.61965,20.770416666666662,6.4,31.554166666666664,5.745833333333334,62.708333333333336,0.0,2.0,2.0,3.0416666666666665,3.0,2.0,2.583333333333333,37.5727294,127.0412698
216590EA3B,서울특별시 성동구 마장로27가길 28,백반/가정식,2665,0.0,4.883333333333334,20.445833333333333,70.16666666666667,68.58333333333333,19.883333333333333,9.583333333333334,3.690819047619048,6.087314285714286,5.125480952380952,8.92485238095238,7.018757142857143,7.894895238095238,14.107923809523808,11.198328571428572,19.68467142857143,16.26695714285714,19.64428571428571,3.294761904761905,61.48,11.88,26.630000000000003,0.0,3.0,5.583333333333333,5.166666666666667,5.166666666666667,5.458333333333333,1.0,37.5663715,127.0361885
21A130787D,서울특별시 성동구 고산자로 275,카페,152,71.0,81.96000000000001,223.38,54.620000000000005,55.9,17.240000000000002,9.22,18.12546,14.7534,6.7172,6.53572,4.6982800000000005,17.53454,14.286599999999998,6.502800000000001,6.32428,4.54172,21.3,40.866,36.02,12.5,51.48,0.0,6.0,3.4,2.0,2.4,4.8,2.8,37.570906,127.0378398
21B58D4396,서울특별시 성동구 마조로 19-10,식료품,1440,0.0,44.01666666666667,5.5125,19.90833333333333,59.21666666666667,12.166666666666666,10.095833333333331,1.336833333333333,0.3708416666666667,28.974716666666662,13.117870833333331,15.912595833333333,2.004833333333333,0.708325,16.021116666666668,8.857129166666667,12.724904166666668,40.2775,6.852083333333333,42.72727272727273,4.090909090909091,53.18181818181818,0.0,4.0,4.333333333333333,4.958333333333333,5.083333333333333,3.2142857142857144,1.0,37.5617569,127.0415992
21BA47CF6E,서울특별시 성동구 무학로6길 50,한식-국밥/설렁탕,1610,0.0,45.34166666666667,98.25416666666666,40.81666666666667,45.520833333333336,19.35833333333333,9.583333333333334,8.161704166666667,12.105154166666669,14.245583333333334,12.717229166666668,10.784029166666668,6.163295833333334,8.690679166666667,10.191916666666666,9.157770833333332,7.778470833333333,29.004583333333333,8.374583333333334,31.804166666666664,29.2,38.99166666666667,0.0,3.9583333333333335,3.875,3.625,3.6666666666666665,4.0,1.4583333333333333,37.5644041,127.034979
21ED3E83CA,서울특별시 성동구 왕십리로 410,식료품,567,0.0,61.05263157894737,272.6894736842105,21.457894736842103,0.0,12.510526315789471,0.0,14.804326315789472,18.299094736842104,10.823784210526316,7.922699999999999,2.9656894736842108,12.13777894736842,15.127221052631578,8.944636842105263,6.540457894736842,2.4343105263157896,46.41473684210526,15.90157894736842,31.18421052631579,7.3,61.52105263157896,0.0,5.368421052631579,3.8947368421052633,2.066666666666667,2.210526315789474,5.315789473684211,1.105263157894737,37.5664338,127.0247848
222AB6560E,서울특별시 성동구 무학봉15길 28-1,일식당,943,0.0,33.475,90.37083333333334,52.325,0.0,17.979166666666668,0.0,15.043254166666664,12.2732375,5.707304166666667,4.694958333333333,1.2259916666666666,23.56924583333333,19.2142625,8.980195833333333,7.375875,1.924008333333333,22.355833333333333,6.944166666666667,44.10833333333333,15.083333333333334,40.81666666666667,0.0,4.583333333333333,3.9166666666666665,3.458333333333333,3.208333333333333,4.0,1.6,37.5626477,127.030756
22323DD09C,서울  성동구  마조로3가길  30,일식당,4708,0.0,33.625,103.54166666666669,34.125,54.3875,19.8625,10.095833333333331,42.57470833333333,9.652608333333331,3.333066666666667,7.185737499999999,0.8694666666666667,24.500291666666666,5.430725,1.9044333333333332,4.0517625,0.4888666666666667,15.374166666666667,4.43875,31.175,9.405,59.425,0.0,2.0,4.583333333333333,4.041666666666667,3.9166666666666665,4.333333333333333,1.368421052631579,37.5592428,127.0400354
22472FE723,서울특별시 성동구 상원길 40,한식-국수/만두,1909,0.0,157.97916666666666,146.60833333333332,11.233333333333334,16.666666666666668,16.904166666666665,8.029166666666667,10.8971375,19.591920833333333,15.843529166666668,13.8976625,10.917241666666667,4.419529166666666,7.941412499999999,6.427304166666667,5.6398375,4.432758333333333,34.12375,5.816666666666666,32.46666666666667,36.27916666666667,31.275,0.0,3.5416666666666665,2.75,3.0,3.0,2.958333333333333,1.8333333333333333,37.5475298,127.0488545
224AE94A24,서울  성동구  상원12길,백반/가정식,4453,0.0,179.95833333333334,346.8875,10.866666666666667,16.454166666666666,19.870833333333334,8.029166666666667,17.59855,21.41633333333333,16.342554166666666,12.754870833333332,9.727704166666667,5.172283333333334,5.946166666666667,4.5116125,3.7409625,2.797295833333333,48.35916666666666,6.507916666666667,21.67083333333333,35.729166666666664,42.59166666666667,0.0,2.0,2.333333333333333,2.083333333333333,3.0,3.458333333333333,1.7083333333333333,37.550149,127.0509193
224FBAD80C,서울특별시 성동구 성덕정길 91,베이커리,1740,6.594117647058823,9.85,13.895833333333334,74.8,58.59583333333333,16.883333333333333,8.320833333333333,10.366404166666667,6.939491666666666,2.595025,1.3256041666666667,0.153025,35.9127625,27.327175,11.013308333333333,4.045229166666666,0.3386416666666667,5.700833333333333,11.235833333333334,22.595,9.625,67.775,0.0,3.75,5.333333333333333,4.875,4.875,4.083333333333333,1.0,37.5400333,127.047057
2257171AD9,서울 성동구 광나루로11길 3,한식-국밥/설렁탕,3154,1.4500000000000002,73.89583333333333,116.85,24.916666666666668,0.0,16.904166666666665,0.0,7.120683333333333,10.805533333333337,13.96995,16.937625,19.9922375,3.1459833333333336,4.936133333333333,6.259216666666667,7.729041666666666,9.111929166666666,36.15583333333333,5.961666666666666,38.85833333333333,22.0,39.13333333333333,0.0,3.0,3.6666666666666665,3.083333333333333,3.2916666666666665,4.0,1.826086956521739,37.5522651,127.068159
225DC4C12C,서울특별시 성동구 성수일로12길 19-1,카페,1638,0.0,8.545833333333333,12.570833333333333,67.35833333333333,54.11666666666667,13.516666666666666,8.320833333333333,15.786279166666668,18.68412916666667,9.4021875,3.5621625,1.6445208333333332,16.334554166666667,19.3575375,9.856145833333333,3.633670833333333,1.7388125,27.48708333333333,5.4191666666666665,6.881818181818182,37.79090909090909,55.33636363636364,0.0,3.9166666666666665,5.125,4.166666666666667,4.291666666666667,5.125,1.0,37.5484577,127.0533573
2265D9F8B3,서울 성동구 살곶이길 18.,한식-육류/고기,4192,0.0,92.81666666666666,17.245833333333334,17.6375,21.391666666666666,16.904166666666665,5.770833333333333,9.2860375,15.328683333333332,11.6464875,18.968054166666665,16.329291666666666,3.7264625,6.021316666666666,4.5660125,7.552779166666667,6.570708333333333,7.694166666666667,6.185,17.104166666666668,5.533333333333334,77.3875,0.0,2.0,3.5416666666666665,4.541666666666667,4.458333333333333,2.0,1.0,37.5713599,127.0404656
228EDD81BA,서울특별시 성동구 용답29길 10-1,한식-국수/만두,441,0.0,33.946666666666665,54.22666666666667,53.31333333333334,47.68,17.433333333333334,7.873333333333333,8.179113333333333,10.88,7.103979999999999,14.824833333333334,8.762053333333334,8.227553333333335,10.873333333333331,7.302686666666667,15.001833333333334,8.851280000000001,14.95,21.40533333333333,33.10666666666667,15.646666666666668,51.24666666666667,0.0,5.466666666666667,4.333333333333333,4.0,3.933333333333333,3.933333333333333,1.0,37.5648001,127.0529892
229E67841F,서울특별시 성동구 상원길 48-1,한식-해물/생선,461,5.425,159.00625,104.49375,27.50625,29.975,19.125,8.01875,17.92654,13.7442,4.189206666666666,4.5605,1.6416933333333332,25.546793333333333,19.2358,5.604126666666667,5.426166666666666,2.1249733333333336,0.7133333333333333,25.47533333333333,13.173333333333334,7.9,78.92666666666666,0.0,5.4375,3.0,3.8125,3.5,2.25,1.9333333333333331,37.5487707,127.0487843
22AE6306D0,서울특별시 성동구 금호로 173,주류,1478,0.0,47.85,36.87083333333333,14.016666666666666,0.0,10.495833333333334,0.0,9.888183333333332,22.437816666666667,23.098004166666662,11.92075,2.290725,4.203483333333334,10.320516666666666,10.4811625,4.300083333333333,1.071775,28.20583333333333,6.052083333333333,57.22083333333333,3.125,39.65416666666667,0.0,4.0,4.125,4.833333333333333,4.875,2.2142857142857144,1.0,37.5502462,127.0259504
22EA4127C0,서울 성동구 성덕정길 142,요리주점,5082,0.0,9.2375,2.6666666666666665,64.33333333333333,0.0,16.904166666666665,0.0,0.0,5.570833333333333,17.854166666666668,38.6875,37.895833333333336,0.0,0.0,0.0,0.0,0.0,48.48458333333334,5.334166666666667,53.57142857142857,0.0,46.42857142857143,0.0,2.0,5.291666666666667,5.416666666666667,5.416666666666667,4.2,1.0,37.5383052,127.0524002
231E0650F8,서울특별시 성동구 연무장5가길 25,중식당,1902,0.0,164.98333333333332,301.8,12.625,12.979166666666666,16.979166666666668,8.320833333333333,13.158983333333332,8.395416666666668,2.0619583333333336,1.8806041666666669,0.2465416666666666,37.92851666666667,24.242083333333337,5.913041666666667,5.440229166666668,0.7076250000000001,35.34875,7.359583333333333,9.254166666666666,34.862500000000004,55.8875,0.0,3.5416666666666665,2.125,2.0,2.0,4.0,4.25,37.5435908,127.0543884
2324CB55B4,서울 성동구 매봉길 16.,한식-단품요리일반,5041,0.0,51.3,109.6625,32.21666666666667,35.13333333333333,19.8625,8.25,4.8381083333333335,10.8935375,12.1355125,18.71687083333333,13.730054166666667,3.1660583333333334,7.173129166666667,8.047820833333333,12.270629166666666,9.0241125,31.500833333333333,7.491666666666667,50.4625,9.108333333333333,40.40416666666667,0.0,2.0,3.875,3.5,3.583333333333333,3.9583333333333335,2.5,37.5459084,127.0158005
2344622681,서울  성동구  도선동,한식-해물/생선,4992,0.0,114.93333333333334,132.27083333333334,16.666666666666668,24.916666666666668,16.904166666666665,9.583333333333334,4.8305541666666665,19.289616666666667,24.350941666666667,13.8588125,8.652054166666668,1.9819458333333333,7.897883333333333,9.936558333333332,5.6870208333333325,3.5187791666666666,41.107083333333335,5.645,3.529166666666667,1.0458333333333334,95.42916666666667,0.0,2.0,3.083333333333333,3.0,3.0,3.333333333333333,2.4545454545454546,37.56322,127.03311
234A71B7B5,서울 성동구 독서당로 378.,일식-덮밥/돈가스,1266,39.625,20.079166666666666,33.3375,53.72916666666666,0.0,16.904166666666665,0.0,4.4276333333333335,9.202816666666669,11.593083333333333,11.078183333333332,7.077441666666666,6.180699999999999,11.972183333333334,15.331916666666666,14.146816666666666,8.980891666666666,29.80541666666667,5.708333333333333,84.54583333333333,4.6375,10.833333333333334,0.0,4.125,4.75,4.041666666666667,4.041666666666667,3.9583333333333335,1.0,37.5482873,127.0275981
235801F5F3,서울특별시 성동구 금호산길 71,일식당,334,15.73,9.39090909090909,43.9,76.78181818181818,75.27272727272727,17.381818181818183,9.436363636363636,11.582,13.055072727272726,6.437736363636364,5.8706,2.4785818181818184,17.663454545454545,19.999472727272728,10.30771818181818,9.038490909090909,3.5577818181818186,14.366363636363635,27.006363636363638,69.03636363636363,1.7636363636363634,29.19090909090909,0.0,5.636363636363637,5.0,4.0,3.909090909090909,5.0,1.0,37.5514658,127.019362
235958D75C,서울특별시 성동구 성덕정15길 4-11,한식-해물/생선,2119,55.87619047619048,4.575,5.941666666666666,66.3625,53.5875,16.904166666666665,8.320833333333333,1.6067416666666663,10.6540625,8.425766666666666,22.4636875,23.02328333333333,0.5765916666666667,4.429270833333334,3.3159,10.802979166666669,14.705883333333333,16.142500000000002,1.268333333333333,36.121428571428574,21.77857142857143,42.09285714285714,0.0,3.25,5.625,5.333333333333333,5.333333333333333,4.916666666666667,1.0,37.5380005,127.0539278
235FF4ABE1,서울  성동구  마장로  305,한식-해물/생선,4505,0.0,61.7625,63.73333333333333,29.58333333333333,0.0,16.904166666666665,0.0,1.9631875,4.37305,7.849012500000001,18.262125,26.867741666666664,1.3618125,3.0186166666666665,5.421820833333334,12.546208333333333,18.340591666666665,20.91,6.777916666666667,49.11666666666667,12.679166666666667,38.208333333333336,0.0,2.0,3.9166666666666665,3.875,3.875,3.083333333333333,1.0,37.5665844,127.0319182
237D0C814D,서울특별시 성동구 마장로 137,한식-단품요리일반,2056,70.3,41.0375,103.2125,35.2875,0.0,19.8625,0.0,13.000445833333332,14.280858333333333,13.342275,7.337204166666666,2.172829166666667,12.966220833333333,14.235808333333331,13.211891666666666,7.271129166666667,2.1730041666666664,30.08625,6.5995833333333325,34.46666666666667,12.029166666666669,53.51666666666667,0.0,3.333333333333333,4.041666666666667,3.583333333333333,3.5,4.0,1.681818181818182,37.568846,127.0244018
239818D1A0,서울특별시 성동구 자동차시장1길 39,한식-찌개/전골,502,0.0,100.84117647058824,99.12941176470588,33.13529411764706,19.694117647058825,17.18235294117647,6.664705882352941,10.373229411764706,20.53324705882353,23.643135294117645,18.62178823529412,6.068364705882352,2.603241176470588,5.478517647058824,6.286276470588235,4.789976470588235,1.6081058823529413,26.935294117647057,20.11941176470588,9.335294117647058,32.22941176470588,58.41176470588236,0.0,5.411764705882353,3.117647058823529,3.117647058823529,3.0588235294117645,3.0,1.5,37.5594762,127.0674199
239B67CD70,서울특별시 성동구 한림말길 37,일식-초밥/롤,328,11.39090909090909,116.80909090909093,85.15454545454546,41.83636363636364,28.19090909090909,18.42727272727273,7.936363636363636,2.3239545454545456,5.975963636363637,8.350536363636364,14.850909090909092,25.954936363636364,1.730590909090909,4.524036363636363,6.2221909090909095,10.885454545454545,19.19960909090909,18.416363636363634,26.66454545454545,48.32727272727273,3.9909090909090903,47.64545454545455,0.0,5.636363636363637,2.4545454545454546,3.4545454545454546,3.363636363636364,2.0,1.3636363636363635,37.5407156,127.0127911
23A7CC4CFE,서울 성동구 고산자로24길 11.,축산물,3197,0.0,424.42083333333335,68.71666666666667,2.7916666666666665,4.395833333333333,11.816666666666668,5.770833333333333,9.859733333333333,24.820441666666667,14.187954166666666,14.970775,9.3461375,3.6736,9.071225,5.212045833333334,5.454225,3.3955291666666665,8.90625,10.11625,11.104166666666666,4.45,84.44583333333334,0.0,3.0,2.1666666666666665,3.625,3.5,0.0,2.071428571428572,37.569947,127.0386304
23B2C0A1ED,서울특별시 성동구 매봉길 50,중식당,1201,40.525,101.18333333333334,47.22916666666666,18.116666666666667,0.0,16.979166666666668,0.0,2.312883333333333,17.988745833333333,15.659125,7.5168875,7.1320625,2.2746166666666667,17.602920833333332,15.211708333333334,7.4081125,6.888770833333333,22.17083333333333,4.6241666666666665,54.016666666666666,1.3944444444444446,44.6,0.0,4.208333333333333,3.5,4.083333333333333,4.0,3.1666666666666665,2.066666666666667,37.5467881,127.0131407
23B2E3C466,서울특별시 성동구 상원6길 8,한식-육류/고기,1722,0.0,35.266666666666666,43.3375,42.225,41.54583333333333,16.904166666666665,8.029166666666667,10.156808333333332,21.731504166666667,13.056341666666668,15.454820833333336,12.79095,3.755691666666667,7.955995833333334,4.764491666666667,5.624345833333333,4.713216666666667,26.5175,6.915833333333333,23.195833333333336,35.40833333333333,41.40416666666667,0.0,3.7916666666666665,4.166666666666667,4.083333333333333,4.083333333333333,3.5,1.0,37.5488081,127.0492651
23B6250706,서울 성동구 둘레15길 14,백반/가정식,5016,83.2625,8.170833333333333,23.758333333333336,67.98333333333333,55.40416666666667,19.870833333333334,8.320833333333333,12.012808333333334,19.508366666666667,8.841520833333334,7.2606375,3.0509083333333336,11.803858333333332,19.229133333333333,8.383479166666666,7.0518625,2.8657583333333334,27.72833333333333,8.258750000000001,49.72173913043478,3.5130434782608693,46.76086956521739,0.0,2.0,5.041666666666667,4.666666666666667,4.625,4.041666666666667,1.0,37.5360075,127.0556599
23D471DB19,서울특별시 성동구 마조로 17,한식-육류/고기,1775,23.133333333333336,163.6,82.87083333333334,10.654166666666669,28.633333333333336,16.904166666666665,10.095833333333331,54.8138125,5.392924999999999,2.0645666666666664,6.611045833333333,1.0837625,23.5736875,2.298741666666667,0.8812666666666668,2.8264541666666667,0.4704041666666667,18.18125,6.6937500000000005,28.491666666666664,5.2375,66.27499999999999,0.0,3.7083333333333335,2.625,3.375,3.375,2.208333333333333,1.1904761904761905,37.5617569,127.0415992
23E72E19E5,서울특별시 성동구 용답중앙길 72,한식-해물/생선,2134,10.890909090909092,24.04583333333333,12.466666666666669,53.7375,48.30833333333334,16.904166666666665,8.266666666666667,5.1839875,9.854233333333331,7.799924999999999,24.189016666666664,20.268929166666663,2.4993458333333334,4.812433333333334,3.870908333333333,11.898483333333331,9.6227375,15.29125,7.674583333333333,50.94210526315789,5.978947368421053,43.09473684210526,0.0,3.208333333333333,4.791666666666667,5.0,5.0,3.130434782608696,1.0,37.5639318,127.0520507
23E87CC0C5,서울특별시 성동구 고산자로24길 11-1,축산물,3058,0.0,6.070833333333333,2.9875000000000003,60.85,51.24166666666667,11.816666666666668,5.770833333333333,0.0,16.57732916666667,2.3871791666666664,7.712258333333334,29.2992125,0.0,8.006004166666667,1.6628208333333332,6.441908333333333,27.9257875,55.41041666666666,4.96875,41.22105263157895,3.5052631578947366,55.26842105263157,0.0,3.0,5.333333333333333,5.208333333333333,5.208333333333333,3.0434782608695654,1.0,37.569947,127.0386304
2402B1EA00,서울  성동구  자동차시장1길  82,백반/가정식,4673,0.0,14.841666666666669,24.92083333333333,56.35833333333333,52.85416666666666,19.870833333333334,8.266666666666667,1.6415583333333332,4.740945833333334,10.661066666666668,37.357125,39.73957083333333,0.116775,0.3007208333333333,0.6556000000000001,2.3095416666666666,2.4979291666666668,42.079166666666666,4.9158333333333335,1.6791666666666665,74.7375,23.579166666666666,0.0,2.0,4.958333333333333,4.541666666666667,4.583333333333333,3.208333333333333,1.0,37.5594762,127.0674199
2403DDB210,서울특별시 성동구 상원1길 35-22,양식,33,59.9,29.55,43.4,77.30000000000001,64.45,19.15,9.05,17.3184,10.736,1.1968,5.3856,0.5984,31.8816,19.764,2.2032,9.9144,1.1016,1.59,100.0,10.2,13.6,76.3,0.0,6.0,4.5,4.5,4.5,4.5,1.0,37.5461914,127.0470304
241A9CFA07,서울특별시 성동구 행당로 79,수산물,2144,0.0,0.4083333333333334,0.8624999999999999,76.71249999999999,76.19583333333334,2.220833333333333,9.6125,0.0750416666666666,1.8876833333333332,1.310325,10.337883333333332,19.035216666666667,0.2916249999999999,3.82065,4.614675,19.42045,39.18978333333333,12.945833333333333,0.4491666666666666,72.7,0.0,27.3,0.0,3.5,5.958333333333333,5.958333333333333,5.958333333333333,5.875,0.0,37.5585608,127.0292869
2445E4D19D,서울특별시 성동구 연무장3길 6,카페,2373,0.0153846153846153,391.9,978.8,3.1166666666666667,6.208333333333333,16.979166666666668,8.320833333333333,17.221758333333334,17.929258333333333,3.98835,2.2489666666666666,0.9098291666666666,23.469908333333333,24.46240833333333,5.44915,3.0718666666666667,1.2443375,19.676666666666662,7.936666666666666,8.708333333333334,10.2125,81.07916666666667,0.0,3.0,2.0,0.0,0.0,4.125,3.4166666666666665,37.5446705,127.0516954
245B7B99B2,서울특별시 성동구 무학봉길 41-1,피자,384,61.425,17.407692307692308,21.838461538461537,76.41538461538461,0.0,20.707692307692305,0.0,2.1119833333333333,14.3061,19.877341666666663,20.74363333333333,10.4011,1.04635,6.902233333333332,9.722658333333332,9.898033333333332,4.9989,27.120833333333334,20.28833333333333,74.00833333333334,1.95,24.041666666666668,0.0,5.538461538461538,5.076923076923077,5.076923076923077,5.0,3.8461538461538463,1.0,37.5620891,127.0319801
2477DC6A37,서울특별시 성동구 성수이로7가길 21-17,청과물,2777,0.0,11.654166666666669,10.883333333333333,57.7125,54.45,10.6625,8.320833333333333,4.591295833333334,5.002970833333333,8.5655625,13.346308333333331,10.794920833333334,6.208704166666667,6.7678625,11.476104166666666,18.403691666666667,14.855079166666668,9.145,11.65625,0.8695652173913043,0.0,99.1304347826087,0.0,3.0,5.083333333333333,4.958333333333333,4.75,3.583333333333333,1.0,37.5413017,127.0551995
2485494277,서울특별시 성동구 독서당로 315-13,카페,1470,0.0,43.475,30.34166666666667,40.72083333333333,40.4375,13.516666666666666,8.529166666666667,7.4282416666666675,18.572191666666665,11.62625,4.3598625,2.0536625,9.092591666666667,23.97780833333333,14.62375,5.681804166666667,2.5880041666666664,28.06083333333333,7.002916666666667,57.2125,4.633333333333334,38.17916666666667,0.0,4.0,4.166666666666667,3.333333333333333,3.583333333333333,4.333333333333333,2.055555555555556,37.5482873,127.0275981
248ED10705,서울특별시 성동구 성덕정길 75,이자카야,517,16.383333333333333,8.705882352941176,29.558823529411764,78.84705882352942,53.09411764705882,18.13529411764706,8.235294117647058,11.023623529411765,13.710864705882353,4.0629647058823535,2.917470588235294,0.5983411764705882,23.01167058823529,28.6009,8.484094117647059,6.317823529411765,1.295776470588235,18.08705882352941,16.54470588235294,49.22222222222222,3.311111111111112,47.47777777777778,0.0,5.411764705882353,5.352941176470588,4.941176470588236,4.823529411764706,5.117647058823529,2.142857142857143,37.5383052,127.0524002
249C65ED4B,서울 성동구 독서당로 315-4.,호프/맥주,1883,0.0,3.820833333333333,2.470833333333333,74.07083333333334,63.44583333333333,14.841666666666669,8.529166666666667,0.0,0.9208333333333334,9.976733333333334,72.31328333333333,14.484483333333332,0.0,0.0,0.5232666666666667,1.6533833333333332,0.1530166666666666,44.321666666666665,5.263333333333333,37.5,0.0,62.5,0.0,3.583333333333333,5.416666666666667,5.333333333333333,5.333333333333333,4.142857142857143,1.0,37.5483132,127.0242556
24B47BE5E4,서울특별시 성동구 행당로8길 3,아이스크림/빙수,2394,0.0,110.32916666666668,273.2625,16.508333333333333,24.7125,14.9,9.6125,14.9911875,8.659125,14.579370833333334,9.601725,4.297008333333333,13.825479166666668,7.990875,13.358129166666666,8.794108333333334,3.8946583333333336,49.29708333333334,5.175833333333333,83.71249999999999,1.9791666666666667,14.325,0.0,3.0,3.625,2.0,2.0,5.25,1.0833333333333333,37.5570147,127.0320151
24CE0F822B,서울특별시 성동구 장터길 27-2,양식,2064,0.0,7.654166666666666,7.983333333333333,64.09166666666667,56.00416666666666,19.3375,8.529166666666667,17.092516666666665,18.81758333333333,15.081841666666667,11.402724999999998,3.4750041666666664,8.84915,9.824083333333332,7.788991666666667,5.872274999999999,1.8124958333333328,17.794999999999998,5.8116666666666665,59.09166666666667,1.9875,38.92083333333333,0.0,3.333333333333333,4.958333333333333,5.0,4.958333333333333,2.875,1.0,37.5483463,127.0181287
252CF56BC1,서울특별시 성동구 아차산로7나길 18,피자,833,52.30416666666667,159.54583333333332,136.05833333333334,15.15,30.1625,21.204166666666666,8.320833333333333,4.9993083333333335,11.354083333333334,12.82595,17.996775,18.482366666666667,2.546525,5.912583333333333,6.715716666666666,9.478225,9.675966666666666,26.91541666666667,8.299166666666666,61.1375,13.745833333333332,25.104166666666668,0.0,4.833333333333333,3.7916666666666665,3.9583333333333335,3.7083333333333335,3.083333333333333,2.636363636363636,37.5477016,127.057464
2540E29770,서울 성동구 성덕정길 34.,백반/가정식,3609,0.0,15.966666666666669,13.366666666666667,60.97083333333333,51.1,19.870833333333334,8.320833333333333,0.8493208333333334,6.5626,15.291558333333333,21.49195,22.804875,0.2965125,3.6124,7.087608333333333,10.19555,11.795125,22.19125,7.524999999999999,11.121739130434785,8.439130434782609,80.4391304347826,0.0,2.458333333333333,4.875,4.875,4.958333333333333,3.4545454545454546,1.0,37.5400333,127.047057
2541119B6A,서울 성동구 왕십리로 340.,한식-단품요리일반,1967,0.0,7.445833333333333,21.866666666666664,61.23333333333333,61.7375,16.224999999999998,9.583333333333334,10.705807692307692,8.793976923076924,7.775515384615384,10.675669230769232,6.300930769230769,13.478807692307694,11.098330769230769,9.801407692307691,13.462792307692308,7.9375307692307695,25.25153846153846,0.716923076923077,60.6,5.25,34.2,0.0,3.458333333333333,5.791666666666667,5.708333333333333,5.708333333333333,5.916666666666667,1.5,37.5633456,127.0324277
