latent_0,latent_1,latent_2,latent_3,latent_4,latent_5,latent_6,latent_7,latent_8,latent_9,latent_10,latent_11,latent_12,latent_13,latent_14,latent_15,ENCODED_MCT
0.16283283,-0.07242404,-0.76125,-0.81088644,-0.43143842,0.23518467,0.59778744,0.38238356,0.79262775,0.9994212,-0.23207736,0.15433104,-0.05980736,0.23838261,0.49947482,0.15015016,2CF63CC8AA
-0.19839269,0.58716077,-0.11839184,-0.027427891,-0.24843547,0.1431199,-0.113744155,0.49797818,-0.225186,0.15663974,-0.48087832,0.30518177,0.684668,0.051503934,-1.0399443,-1.0261059,2CFE1C6776
-0.037062056,-0.13132668,-0.050679326,-0.5094231,0.13892996,-0.010823816,-0.027514797,0.06894821,0.2860875,-0.044399515,-0.07697578,-0.2313002,-0.03017167,-0.57135874,-0.2883191,-0.11570287,2D0E5434C1
-0.22159761,-0.2841221,0.58770835,0.44923434,-0.6834722,0.5914303,-0.61963,-0.17694029,0.43199638,-0.54254884,0.103514776,1.1507934,-0.14978841,-0.19920886,0.10837335,-0.13282956,2D1CF66EC7
-0.61992097,0.07605959,0.65353936,-0.3610169,0.2745035,0.10111156,0.4740833,0.6016496,-0.48312628,-0.2107203,-0.49909833,0.13783918,-0.15418535,-0.24864471,0.061145395,1.1566099,2D1F5F9F5F
0.8007008,0.42816132,0.30061036,-0.8453645,0.54478043,-0.2166516,-0.92492217,-0.083546266,-0.44084173,-0.5204602,-0.7968291,-0.16630949,0.06056208,0.3689123,0.24977706,0.238274,2D3C8D6F8A
0.17954302,0.37086296,-0.7780167,0.42155254,0.8615083,1.2198068,-0.21402471,0.004111305,-0.008887799,0.2580854,0.27825865,-0.16218825,-0.97587085,0.30690375,0.19821931,-0.33233622,2D42F25855
0.31111947,-0.66471225,0.4857037,0.25333136,0.0411262,-0.45099676,-0.22460057,-0.13055065,0.23382133,-0.5062851,-0.122902796,0.3366283,-0.37378705,-0.4560044,0.22098632,-0.5208035,2D4E9106EA
0.15005568,-0.70021147,-0.9532244,-0.7542125,0.3414144,0.014312573,-0.23933403,1.1284442,-0.057631984,-0.81640023,-0.035224676,-0.20888168,0.27581224,-0.13453276,0.25553605,0.045862462,2D732BFF98
-0.2838592,-1.1245315,-0.73196006,-0.98462236,-0.48038405,0.105476975,0.96901286,0.03082982,0.93768823,0.66475165,-0.1896928,-0.44497758,0.14633343,-0.0673469,-0.25830874,-0.1437019,2D7EEFFB71
0.045707792,0.0008316883,-0.38351253,-0.05121787,0.63548887,-0.0021492317,0.9910649,-0.88270587,-0.19189073,-0.37640768,0.032914456,-0.72646636,0.31101245,-0.02887448,-0.39902687,0.28258923,2D9247837A
0.15848598,-0.46760005,-0.27350977,0.20409657,-1.286675,0.28162733,0.14564283,-0.09448178,-0.026663214,-0.3939433,0.04561753,-0.83645606,0.20663276,0.10104162,0.86315334,0.061368827,2D92AEB068
-0.5337353,0.1252579,-0.094702005,-0.30500492,-0.08746028,-0.63891655,0.4361048,-0.20410272,0.10503203,-0.52726966,0.9467187,0.5821311,0.26036817,0.458694,-0.054826923,0.22435497,2D948AFFC9
0.20084465,0.77551484,-0.22333965,-0.2821437,-0.6525264,-0.8582148,0.6806488,0.4281671,-0.36501187,0.36940536,0.2821912,0.20209354,-0.7926564,0.028431691,0.18266319,-0.15436727,2D956479FE
0.016154679,0.26898515,0.0530947,0.37289724,-0.43476677,0.7714997,0.06940803,0.50896436,0.3329583,-0.45159727,0.78857446,0.013392473,-0.09702393,0.026335843,0.3182618,0.099434555,2DAF105D58
0.07042253,0.16583936,0.2538389,0.93470085,0.65013474,0.0097179115,0.5604151,0.00700815,-0.16860317,-0.330622,-0.14666584,-0.15956846,0.39944035,-0.6321487,0.11759119,-0.5561369,2DCB06D5D5
-0.7195627,-0.279321,-0.6203133,0.23291598,-0.9205468,0.18389525,-0.2954727,0.0055890214,-0.5914301,-0.378091,-0.49035463,-0.97877127,-0.028917197,-0.64138967,0.10270388,0.060874715,2DCC4A585C
0.4809369,0.27180803,0.2700155,-0.100323826,-0.4678263,0.17144798,-0.24376138,-0.5294243,-0.54444766,0.4009087,0.21533845,0.0030649286,0.45873857,0.07210832,-0.3292893,0.16445042,2DD4A5D048
0.79617816,0.41382,0.29744223,-0.8437098,0.55535793,-0.22618799,-0.937394,-0.090019956,-0.43474457,-0.5198541,-0.79658484,-0.14830786,0.07427174,0.3887166,0.25126526,0.22673056,2DF77932A4
-0.67364234,0.043600023,0.7570542,-0.3929309,0.28442052,0.10354474,0.49865806,0.65419406,-0.46844047,-0.23856321,-0.50935876,0.09599312,-0.14557363,-0.24259022,0.041265864,1.2545601,2E13DF4A8E
-0.25737342,-1.1044093,-0.71026134,-0.9550913,-0.4506566,0.10247354,0.93960273,0.046594273,0.9154564,0.64939684,-0.22078192,-0.4164457,0.123388745,-0.041387167,-0.24261056,-0.109850615,2E234CD1DD
-0.50311077,0.27892715,0.18755862,-0.2076434,0.2800813,-0.20775111,0.24785861,0.19242342,-0.08132763,-0.17111859,0.044709943,-0.23419604,0.100594856,0.1147752,-0.3528803,0.05319377,2E4264DFBD
-0.7431413,-0.2903429,-0.64642024,0.24003749,-0.9161085,0.16809249,-0.29623908,0.00959106,-0.5880447,-0.3707736,-0.4860271,-0.99640995,-0.025165632,-0.62118876,0.089552574,0.06981406,2E4C72C286
0.22717303,0.076556325,0.12843874,0.058452215,0.016587637,-0.18700269,-0.18141492,0.08450499,-0.35921,0.14896394,0.400035,0.025279477,0.3753611,-0.8505474,-0.54850495,0.08030552,2E4CDEA048
0.14934677,-0.69637734,-0.9533361,-0.7424443,0.33610797,-0.0017776266,-0.2316242,1.12531,-0.08143243,-0.8445778,-0.0031097531,-0.19562839,0.28989843,-0.12836078,0.26014268,0.033481814,2E56C71323
0.34409297,0.6772333,0.429685,0.22397248,-0.28072575,0.5703748,0.24493559,0.29237613,-0.3459923,0.040918887,0.015098527,-0.19601154,0.7074509,-0.15301332,0.7517585,-0.43925664,2E8B2318F2
-0.07655629,0.055011235,-0.058832884,0.8841654,0.65771306,0.026821874,0.4416505,-0.036919724,0.22768185,-0.06722129,-0.5166893,0.04387758,-0.6487664,-0.62510353,0.76741576,-0.3134703,2EA62B1198
0.37878305,-0.08734754,0.3789508,0.014383052,0.13575408,0.123924784,0.20401855,0.2880206,0.11243583,-0.2488231,-0.14531271,-0.22377154,0.16002586,-0.45515776,0.05811742,-0.5419471,2EAE67C0B4
0.4202712,-0.15699865,-0.23730546,-0.36197844,-0.12583137,0.4122885,-0.3524727,-0.033480015,0.06538588,0.32142654,0.3028404,0.002805343,0.016082592,-0.65544873,-0.6444472,0.6832585,2EBD1956DE
-0.48115718,0.35085338,0.024641559,0.47258565,0.07944768,-1.0091319,0.09237069,-0.2402219,0.63707906,0.011792295,0.5194742,0.45142126,0.7416681,0.6112581,0.004419376,-0.08926605,2EDD8317FA
-0.44836348,-0.01037582,-0.15740812,-0.44855872,0.13574374,-0.03356511,-0.78041446,-1.0334874,0.13188028,0.0838863,0.19531734,0.6044412,0.410587,0.048752457,0.71854097,-0.07905494,2EE7676921
0.1684755,0.37305236,-0.7677684,0.41127586,0.8654518,1.2278986,-0.21509503,0.012073189,8.12076e-05,0.2563906,0.28800136,-0.18164024,-0.9731441,0.29551437,0.19485027,-0.33303833,2EEFCB2C63
0.31800455,-0.4048653,0.26311332,-0.2760388,0.6835823,-0.8448604,-0.098076835,-0.23422666,0.10900168,0.5877351,-0.17412645,-0.60748726,0.54351395,0.4391495,0.27720904,-0.44070476,2F190FBDCA
0.4160153,-0.17624299,-0.23722199,-0.3498345,-0.13216178,0.39688867,-0.35623318,-0.047502052,0.060903315,0.35354966,0.2919831,0.022821646,0.05088226,-0.6474302,-0.617115,0.7099876,2F255C75E1
0.72742903,-0.26672873,0.36024854,-0.7680127,-0.42651173,-0.052867442,0.38953426,-0.51379275,0.23347616,-0.5043883,-0.3291974,-0.1146754,-0.86314,-0.12346856,-0.9656367,-0.51428264,2F2BBD5117
-0.07099109,0.044784397,0.045709208,-0.4170265,0.24916583,-0.47678477,0.11825524,0.15257055,0.58935034,-0.20437735,-0.35794175,-0.29583177,-0.10268228,0.10142506,-0.96830523,0.7732652,2F35E163EB
0.6907355,0.029654384,0.031799376,0.16281943,-0.07801053,0.26411843,0.12108749,0.4939247,-0.26720434,1.311912,-0.18151793,0.5006566,1.0130218,-0.09633401,0.3397898,0.22737704,2F63B0EE20
-0.017657824,0.33005613,0.06426205,0.38558373,-0.43169016,0.7529108,0.04396226,0.5409693,0.3083169,-0.50472325,0.8013855,0.11131449,-0.12864774,0.036739066,0.32791054,0.06893185,2FB0335820
0.15761852,0.37519118,-0.7584318,0.40150675,0.8698545,1.2353728,-0.21598242,0.019842919,0.008390952,0.25484383,0.2978718,-0.20035987,-0.97029155,0.28445292,0.19104098,-0.3337957,2FB475D73E
0.29189816,0.38717395,-0.42405936,-0.01454388,-0.46748924,-0.009355649,0.72481173,0.287574,0.3445015,0.0062941723,0.47808915,0.23309699,0.22212602,-0.030000858,0.8147544,-0.09704091,2FC5FFC0AA
-0.76313347,-0.30118072,-0.6689335,0.24714144,-0.91465336,0.15579264,-0.29749015,0.010236176,-0.5885847,-0.36021277,-0.48042795,-1.0074799,-0.024931524,-0.5999802,0.07731659,0.07830122,2FC958A309
-0.15415844,0.3236804,0.19073772,0.6121732,0.58554006,0.058938544,0.54182976,-0.022084516,-0.012611957,-0.26486158,-0.89738405,0.1785939,-0.78581905,-0.7583943,0.7110274,-0.10791309,2FE9A7B0B7
0.35224992,-0.33592606,-0.2899951,0.48772928,-1.086763,-0.7953847,-0.28135905,-0.19792558,-0.08096192,-0.32794714,-0.5478196,-1.5029086,0.05052986,0.05918283,0.5685443,0.16037044,2FEF6803AC
0.16187426,-0.08194684,-0.7588489,-0.8283649,-0.44895568,0.21454781,0.63787955,0.36254686,0.80071247,1.0206294,-0.20041308,0.1699197,-0.052137434,0.2709463,0.51391363,0.10280496,2FF80BC960
0.14934817,0.37824336,-0.7495109,0.3935276,0.8752484,1.2426548,-0.2159807,0.024688201,0.014806319,0.2524084,0.3059173,-0.21871819,-0.97007227,0.27654395,0.18853103,-0.33495697,3046541AF9
0.6368951,-0.38552365,0.77143764,0.108478636,-0.3702018,-0.36205304,-0.66980803,0.4983872,-0.74581385,0.8557332,0.11053741,0.13888045,-0.46593928,0.5199336,0.035488695,0.20072293,304DF7C3D2
-0.03173902,-0.033867866,0.7951702,-0.19136423,-0.53748024,-0.024909765,0.73003995,0.01809119,0.20128334,-0.49462014,0.692199,-0.7413028,-0.4182523,-0.17466381,0.106229335,0.5466009,305E16DCD0
0.08776371,0.03610984,0.2309036,0.4706671,0.04155682,0.28911644,0.3055962,-0.3302288,-0.03678223,-0.35324335,-0.139792,0.13797483,0.41903,-0.29880694,-0.59492624,0.19154307,305F8B41E8
0.25666022,-0.5948452,0.4994541,-0.025689475,-0.0637702,0.3829733,-0.34076017,0.2078548,0.24155942,-0.34132814,0.31846792,-0.37094012,0.361345,1.2283489,-0.12861727,0.23564924,30602E70F0
0.3865703,0.44354337,-0.07342839,-0.14549187,0.4876991,-0.33757728,-0.11514135,-0.8237126,0.16442096,0.23322028,-0.13815497,-0.58212334,-0.4069978,0.11730356,0.24782671,0.21907745,30623F3257
-0.027977653,0.38719746,-0.16627356,0.10994081,0.014283828,0.6313502,0.29841858,-0.13815545,0.023187105,-0.33405095,0.093132555,-0.53717697,0.2718951,-0.6057009,0.6241469,-0.031465378,3074DF0C17
-0.24396673,0.2437516,0.19247164,-0.61441797,-0.5495186,-0.15794323,0.6321185,-0.6030006,-0.31194377,-0.35685816,0.18946376,-0.27495775,0.19449732,1.0979398,-1.1875914,-0.45595187,307DBEB4EC
0.11410839,0.21775554,0.33904606,-0.4261724,0.12056605,-0.2814777,-0.01977345,0.25318068,0.0087137185,0.19357297,-0.30324313,-0.10668346,0.49242407,-0.49024123,-0.2897501,1.1669794,308272D87D
-0.4703449,0.3219365,-0.2975404,0.25885794,0.15848452,-0.87637407,0.4353425,-0.15854837,-0.09010209,-0.62274474,0.5428327,-0.13832839,0.2111178,-0.024251122,-0.08484744,0.26758426,30888E19A2
0.08179061,-0.5141822,-0.34131095,0.2744371,-1.3601137,0.17807886,0.014557857,-0.13158238,-0.07103324,-0.3630662,-0.07709731,-0.91179156,0.1553692,0.1617041,0.81228256,0.0012441166,30A3576891
-0.027608074,-0.24418578,-0.33176908,-0.05673336,0.046078734,-0.48039937,-0.21068953,0.26929256,-0.06291407,0.03486374,0.22614092,0.076706395,-0.52697045,0.111470185,-0.18124808,-0.4707117,30A5227B23
0.37736794,-0.014641326,-0.34607396,-0.20788166,-0.55314493,0.22427864,-0.52348554,-0.41636252,-0.57724136,0.61812437,0.44469544,-0.11275712,0.5699561,-0.5816011,-1.1195886,0.67698765,30A93020E1
-0.1912975,0.271613,-0.312409,-0.40432695,-0.048274823,0.08466199,-0.3456935,-0.4045866,0.17363577,-0.06465815,0.39688146,-0.028400814,0.27117527,-0.18927845,-0.0006677238,-0.21330371,30BB73F860
-0.4396805,-0.19886717,-0.2062149,0.2501971,-0.94638014,0.5817018,-0.3024035,-0.027818691,-0.5072139,-0.41432142,-0.423547,-0.46711215,-0.089168474,-0.4467587,0.39190656,-0.23164618,30D877AA68
0.2329458,0.5582098,0.4832297,-0.4852402,0.03370662,0.23831263,-0.20605819,-0.33240846,-0.26097673,-0.6097315,0.085104525,-0.3359005,-0.16666515,-0.20950535,0.23656024,-0.049383055,30EBD20CBF
-0.22796634,0.48963723,0.4327345,-0.073376946,-0.946447,0.008336805,-0.020381134,-0.25175086,-0.47360113,-0.18503836,-0.074791476,-0.0008334648,-0.062135667,0.939913,0.1967133,-0.6057446,310CE87EE4
0.13907655,-0.701176,-0.95003164,-0.7304336,0.33974832,-0.0066080987,-0.22597764,1.1263958,-0.10031925,-0.87605494,0.027667223,-0.17623663,0.31554723,-0.11779998,0.2646827,0.030715097,310D618597
0.48344684,-0.01314923,-0.3529636,-0.26578444,-0.45081222,0.109385036,-0.52187157,-0.45439425,-0.4482792,0.5486124,0.35604846,-0.17502262,0.68361723,-0.39533547,-1.0373293,0.5764391,31366725DB
0.39530265,0.3621356,0.038721025,-0.4532407,0.080199264,-0.48969805,-0.11911273,0.13411832,0.057735275,0.3280562,-0.28609788,-0.10880461,0.7565787,-0.6559327,-0.43641877,1.2106202,3147BE76FA
0.24917322,-0.6149425,0.60833573,0.03490405,0.2947319,0.2609919,-0.06946547,0.32651466,0.1309724,-0.14328891,-0.030536905,-0.023160605,0.25189784,0.9685164,-0.42302603,0.1791783,314D411B19
0.50627834,-0.07023999,0.25077978,-0.2174733,0.08178375,-0.10709371,-0.011021879,-0.13929196,-0.16119747,-0.5221475,-0.26429284,0.1254194,-0.12965125,-0.55830026,-1.3973873,-1.0092018,314D6B5043
0.34271547,-0.07454901,0.4896237,0.07026604,0.17965725,0.18313779,0.20500422,0.3301613,-0.005595695,-0.3457055,0.026808277,-0.30533257,0.2372852,-0.5400768,0.19447063,-0.51894414,317594F27F
0.30015326,0.040919393,-0.0105282515,-0.068377465,0.18722692,0.15768027,-1.0219936,-0.01398778,0.27170292,0.13021794,-0.03496681,0.06800475,-0.19096303,-0.06807926,-0.2596613,0.06082421,3181D01F3F
-0.27352852,0.5790346,0.39025176,-0.099246114,-0.92950535,0.0022556148,-0.0036984496,-0.26826474,-0.47973737,-0.16160154,-0.09346281,0.033042483,-0.038273282,0.93207765,0.2174687,-0.6269645,3183771CC5
0.4011385,-0.81733805,-0.36164013,-0.09586853,0.049747698,-0.5101649,0.3542313,0.047252312,-0.7659324,0.04341073,0.8767607,0.47391474,-0.62019664,-0.22157264,0.121752575,-0.22281253,3185CC12C8
0.7479519,-0.3529829,-1.0596832,-0.65872896,0.15430748,0.35892236,0.41808397,0.6207734,0.49346042,-0.00248304,-0.34382126,0.34433526,-0.41477996,0.5364326,-0.3457434,-0.15116966,319880C87E
-0.025519282,-0.13742697,-0.31303248,-0.36683556,-0.07399516,0.019523406,0.31632,0.14467645,0.403465,0.41153035,-0.1239849,0.21109201,0.18997449,0.33874208,-0.4915523,0.5986151,319DABE70F
-0.023098677,0.3523937,0.106750876,0.41720793,-0.450619,0.738857,-0.0011543073,0.5637845,0.32745656,-0.5466742,0.8073381,0.16168983,-0.14456837,0.08676215,0.31707385,0.02284754,31DE46AC2D
0.17146438,0.5407821,0.22255397,0.23350795,-0.18846515,0.33807868,0.02148351,0.40045664,-0.26182988,-0.09273372,-0.26399952,-0.03436853,0.6943126,-0.31919155,-0.6643291,-1.1749033,31F3C37515
0.5719886,0.08393482,-0.3616474,0.4272652,-0.41098943,1.1011333,-0.29017612,0.5861313,-0.03442569,-0.22028345,0.965024,-0.73928714,-0.020764858,0.65038043,0.18627118,0.4408356,31F9AECFCC
-0.7797589,-0.31035584,-0.68984485,0.25427654,-0.91464454,0.14570108,-0.29848614,0.009371512,-0.5901488,-0.3497549,-0.47654143,-1.0163863,-0.025954172,-0.5834466,0.06890507,0.08650017,3227432B79
-0.30465502,0.7636741,-0.278529,-0.46424982,0.02241695,0.4223826,-0.22514881,-0.17889406,-0.35361245,0.1685591,0.22014461,-0.040001906,0.42325342,-0.16298932,-0.14122552,0.0061038993,32425BE27F
0.08987625,-0.03483654,-0.86233974,-0.116695866,0.206954,-0.048724435,-0.2887578,0.12824601,0.41580173,0.04448986,-0.14462093,0.025001405,-0.3556132,0.16938034,-0.8663962,0.74265856,3245B9475F
0.012737069,0.74585116,-0.6659479,0.31738096,-0.40356082,-0.9774985,0.32813138,-0.115519136,0.38887033,-0.0077436827,0.434744,0.9229577,-0.39047837,-0.40955684,0.46002856,0.56838965,32514851CD
-0.0036030188,0.19476038,0.1311433,0.51843184,-0.06405605,0.5083585,0.4102714,-0.30919763,-0.036820114,-0.39982253,-0.034437455,0.12420127,0.5866164,-0.3388665,-0.58030605,0.10591674,327194B461
0.2007797,-0.022928605,0.0445455,-0.34879735,-0.03603647,-0.08361015,-0.09737599,-0.18066835,-0.2742489,0.0648151,-0.27534315,0.43175292,-0.813176,-0.44088578,-0.16704912,0.19541553,3291FF9C92
0.15668443,0.13886803,-0.055001527,-0.17843094,0.0041664243,-0.0384029,-0.13131273,0.12908992,-0.13653627,-0.38962105,-0.4473932,0.29556847,0.21343736,-0.486117,-1.7519505,-1.2145722,3298DAD0FE
0.21810463,0.63871723,-0.14427176,-0.28955603,0.47674334,0.22616474,-0.18005644,-0.49498123,0.1320334,-0.17992222,0.093959056,-0.30860645,-0.12575373,-0.009139288,0.091960914,0.00709337,32A19D6A82
-0.29332438,0.64238733,0.36205578,-0.1232872,-0.91977966,-0.0022462532,0.01694179,-0.27673876,-0.47717375,-0.14594904,-0.101302,0.0499036,-0.019181084,0.925527,0.22986786,-0.6428807,32B3B5A4E4
0.012030311,0.7367144,-0.67520714,0.332754,-0.4082849,-0.9663579,0.3260202,-0.10967949,0.40727505,-0.013865843,0.44194946,0.9280217,-0.39829654,-0.4092798,0.44239014,0.5607835,32C35D2846
0.26567054,0.7160372,-0.43055317,-0.5648345,0.17036948,0.39085913,-0.35426643,-0.016710557,-0.10067555,-0.16015217,0.416539,-0.18965453,-0.4196526,-0.32941502,-0.6536677,0.28730723,32F21633BE
0.7161714,0.20527546,-0.31161287,0.21139185,0.37598643,0.23575492,-0.10733448,0.075562865,-0.77142185,0.58209646,0.11542795,0.33303574,-0.26710707,0.3053576,-0.4401861,-0.1075412,335B38273C
0.83205235,-0.18237782,0.32862747,-0.65506786,-0.39225197,-0.08088757,0.44850793,-0.6556389,0.22842115,-0.6588134,-0.36177108,-0.14413336,-0.8522079,-0.19972089,-1.0133091,-0.6796991,33630D7FC6
-0.4837259,0.33896086,0.021988139,0.4987909,0.06901314,-1.0094818,0.08257222,-0.23977281,0.67053145,0.018454943,0.50970125,0.47219998,0.7108945,0.59593517,0.015186484,-0.09688258,33706FFD69
0.57355344,0.8599265,-0.18877438,0.2126128,-0.07098221,-1.0859984,0.18470417,0.5161579,-0.22197938,0.7927387,0.3175487,-0.39700055,0.067882985,-0.4980492,1.0159515,0.30984548,338FA09E06
0.8704928,0.25079948,-0.47483453,0.19959848,0.6632494,0.3498475,-0.14745082,0.20786421,-0.6599313,0.5134693,0.0069144517,-0.003025813,-0.096510075,0.08554087,-0.27077648,-0.14309412,33C513E513
0.43724313,0.70752,-0.4625456,-0.40256733,0.40250736,0.4575349,0.13602586,-0.4990698,-0.29552278,-0.18606687,0.018016536,-0.45086432,-0.31703073,0.5556056,-0.060326755,0.29973543,33CEE3F3AA
-0.20257527,0.21774784,0.31877846,-0.41744587,-0.14885235,-0.017430201,-0.24916358,-0.108842865,-0.04776678,-0.43824863,-0.17894505,0.3636066,-0.18916638,-0.21915051,-0.12531164,0.56811666,33E070A5FE
-0.00477805,0.332302,0.12553763,0.44366366,-0.4601698,0.73357195,0.0058738813,0.5531057,0.33908215,-0.5884208,0.81160617,0.2001144,-0.14503235,0.12932992,0.35728377,-0.00048254058,33E9701118
0.14049706,0.38040638,-0.74161077,0.38679546,0.87985456,1.2498984,-0.21654825,0.028622199,0.020536147,0.25122467,0.31385517,-0.23337111,-0.97037184,0.26895273,0.1866326,-0.33505687,33EF2536AD
0.120698534,-0.09938139,1.0032315,0.12834853,-0.37794998,0.29823217,-0.13445063,0.032337394,-0.28178754,0.08243619,0.1947074,-0.20492226,-0.030820899,0.27596554,0.3671575,-0.13861291,33FFBE73C4
0.43204254,-0.16205648,0.12784156,-0.3708225,-0.17182757,0.3369208,-0.28305408,-0.30907312,0.37382808,0.6750138,0.19141293,-0.35464808,0.12915134,-0.69373304,-0.11878116,0.22351947,3456938AFA
0.1736871,-0.612526,0.3553244,-0.067835234,0.25728348,-0.15390271,-0.09885135,0.5197878,0.5667522,-0.49171126,-0.19599688,0.12342707,-0.22882116,0.8711875,-0.68196183,0.15959902,34573ADA88
-0.05235938,0.3219427,0.40109414,0.33615115,0.264027,0.21619822,0.5347981,0.2379624,-0.05354852,-0.17256731,-1.0454288,0.18287419,-0.7032721,-0.7600581,0.8008882,0.38688374,3466CE84BF
-0.4771185,0.21283871,0.15486348,0.21453683,0.2289983,0.14766486,0.3429862,0.5541163,-0.04267215,-0.028385706,0.061487112,-0.20060799,-0.3483764,-0.16275135,-0.043599263,0.04173472,346EB91DC6
0.24153051,-0.5306126,-0.69388914,-0.1346254,0.230432,-0.2624426,0.28984526,0.25396934,-0.3006969,-0.6066714,0.89992774,-0.045038715,0.6523852,-0.017429546,0.52873707,0.14605382,3478DD65AA
0.37783596,0.29755303,-0.55219054,-0.0894099,0.114883505,-0.46337217,0.15173917,0.37948146,0.579326,0.62875736,0.21121854,-0.42384222,-0.005403503,0.165591,0.3992661,0.48496443,3481C0108F
0.16021791,-0.1474052,1.0172323,0.12367876,-0.39650196,0.29957587,-0.19005872,0.0485048,-0.2889728,0.045882124,0.18645139,-0.18014143,-0.044573803,0.31130838,0.36143604,-0.101145595,348CC434D7
-0.63629365,-0.5523535,0.7280177,-0.6167109,0.5074549,-0.23604749,0.74352306,-0.60088974,0.5609968,0.82901853,0.43735883,-0.3160979,0.15478289,-0.00295493,0.031407118,0.069230944,34ADC7D5B3
0.6271774,-0.35859254,0.7669488,0.124660715,-0.38040024,-0.37105048,-0.66502595,0.4888388,-0.7421969,0.8445932,0.108844616,0.15708369,-0.48641488,0.5186208,0.038294166,0.19753587,34CF430710
-0.004876096,0.20109478,0.6376534,0.51073605,0.17399898,0.26397836,-0.14012493,0.38996547,-0.3954388,-0.045629784,0.13790411,-0.13070704,0.41455847,-0.6512354,-0.58075327,-0.4695605,34F9A062DD
0.3786639,-0.011033333,-0.2922924,-0.13539872,-0.5351617,0.2562309,-0.48208526,-0.4508813,-0.53646547,0.56902754,0.430403,-0.12403056,0.57356983,-0.5543196,-1.0937675,0.6536401,350FB4A18B
0.5062998,-0.14386822,0.21500231,-0.13872625,-0.53362644,-0.71686214,0.80237794,-0.44064248,-0.81949574,-0.10273986,0.43376064,0.15234555,-0.8541545,-0.06904792,0.19378175,-0.40877816,3521453C6F
-0.990785,0.27596936,0.22083716,-0.022480331,0.23935711,0.40464735,0.52654886,0.8222566,-0.3751021,-0.13430497,0.40987432,-0.530966,-0.14121707,0.39903298,-0.28080407,0.16915014,352569F469
0.07126757,-0.53414357,-0.3431137,0.2873422,-1.3826804,0.16605374,-0.00778104,-0.13908882,-0.07777615,-0.3546486,-0.08775778,-0.93500286,0.15585455,0.19016004,0.7996099,-0.017852914,3531297CCD
-0.4702583,0.2673002,-0.09253159,0.046364006,0.3880386,-0.2624743,0.025826547,0.27192184,-0.17305733,-0.012992017,-0.23611194,0.04890977,-0.5526846,-0.3713823,-0.29956597,-0.06943382,3556A9EA7B
0.5184853,-0.17762771,-0.3649778,-0.07610986,0.063292526,0.19637051,0.09394789,0.737693,0.32441345,0.750278,-0.05852709,-0.18398571,0.14427188,-0.024655685,0.67797315,0.31305218,3574088A21
0.30191338,-0.049842454,0.10296957,-0.23087122,0.09025598,-0.08702332,-0.0062159523,0.026056956,-0.12913081,-0.43431136,-0.3949058,0.26873887,-0.010444521,-0.45905623,-1.6162157,-1.1134583,358F65FE30
0.2687291,-0.024003316,0.013786957,0.11166422,-0.5905059,0.6405057,0.29199025,-0.04190405,0.14306654,0.15702274,0.08400711,-0.04951176,0.62603295,-0.029144652,0.29773903,0.104793385,3593B2D487
-0.34041077,-0.37893295,-0.23802406,0.32010585,-1.142394,0.40166783,-0.33530682,-0.077106684,-0.4203749,-0.3505091,-0.41284442,-0.6918493,-0.038796734,-0.1437422,0.41026884,-0.25784293,359DA6198A
-0.19909221,-0.29154086,-0.0791837,0.024552908,-0.4588307,0.13007538,-0.19756405,-0.11763255,0.0050640814,-0.90305567,0.36013028,1.1836426,0.16618511,0.2193507,0.013475326,0.15432492,35A4AA3FB1
0.1175994,-0.11318582,-0.37694904,-0.39578566,-0.1355488,0.034510296,0.28206113,0.08657716,0.40421152,0.4881186,-0.2475977,0.18203105,0.21524543,0.17945316,-0.50485677,0.8095143,35A9CD5DCA
0.41286516,-0.14260314,0.63204706,0.06640196,-0.07847533,0.377842,-0.035142373,0.17988415,0.20585337,-0.54735696,-0.62717307,0.26844606,-0.7372972,0.47124508,0.27859503,0.26581752,35F921EEEC
-0.2938937,0.14013751,0.32487997,-0.72954863,-0.08274689,-0.07623224,-0.037929077,-0.525554,0.25292504,-0.48199695,0.73836887,-0.4240072,-0.19590148,0.20808712,-0.017967299,-0.3716283,360AF1A8EC
-0.657455,0.16045581,-0.31885985,-0.20808363,0.20285845,0.14545947,-0.4251244,-0.3472891,-0.049453642,-0.1927394,0.19372457,0.68355876,0.18349513,-0.03520997,0.19071329,-0.30959824,360B6BCFC1
-0.12315177,0.32826418,-0.20279035,-0.44338506,-0.00626608,0.49891484,-0.5759845,-0.6131937,-0.015564725,-0.17001083,0.28484792,0.06944745,0.17193115,-0.25917152,0.09922641,-0.08326486,360DDB462A
0.51881564,-0.038936444,0.27221918,-0.16170944,0.073102005,-0.08816379,-0.009185661,-0.09588483,-0.17127846,-0.42692217,-0.3063257,0.14882413,-0.07387809,-0.51081884,-1.3536777,-1.0518118,362A12ACAB
-0.27573144,-0.2554443,-0.25764814,-0.07396282,-0.26596448,-0.21233593,-0.27493402,-0.39910594,-0.5787871,0.39307573,-0.0867134,-0.07272806,-0.3312924,-0.04626343,-0.4309298,0.29092956,3632A29DDA
0.7881439,0.40188554,0.29180247,-0.843947,0.56233555,-0.23277594,-0.95144403,-0.097105905,-0.4312217,-0.5169471,-0.7931943,-0.12880911,0.08742475,0.40390655,0.25535825,0.21657063,36348ED941
